Date,BOVA11.SA,SMAL11.SA,IVVB11.SA,PETR4.SA,VALE3.SA,ITUB4.SA,SPY,QQQ,IWM,EEM,GLD,TLT,BTC-USD,ETH-USD,BNB-USD,SOL-USD,ADA-USD
2023-02-26,,,,,,,,,,,,,23561.212890625,1640.817138671875,308.9970703125,23.256088256835938,0.3689729869365692
2023-02-27,102.29000091552734,89.94999694824219,229.08999633789062,15.266430854797363,66.6854248046875,19.122299194335938,383.4537658691406,289.10614013671875,181.8214569091797,36.265106201171875,169.00999450683594,90.8906021118164,23522.87109375,1634.326416015625,304.8558044433594,22.692588806152344,0.36489900946617126
2023-02-28,101.1500015258789,88.36000061035156,229.3000030517578,14.735173225402832,66.90499114990234,19.190217971801758,382.03656005859375,288.7323913574219,181.83111572265625,36.01078414916992,169.77999877929688,91.30353546142578,23147.353515625,1605.8951416015625,301.4748229980469,21.9163875579834,0.3524540066719055
2023-03-01,101.19999694824219,88.66000366210938,226.5500030517578,14.770196914672852,69.94755554199219,18.878828048706055,380.57110595703125,286.41119384765625,182.06301879882812,36.78318405151367,170.75999450683594,90.32264709472656,23646.55078125,1663.4337158203125,302.907470703125,22.506431579589844,0.36035600304603577
2023-03-02,99.94000244140625,87.69999694824219,228.50999450683594,14.3848876953125,69.79073333740234,18.259607315063477,383.53094482421875,288.7815246582031,182.4978485107422,36.9150505065918,170.66000366210938,89.52172088623047,23475.466796875,1647.3193359375,299.9461669921875,21.984878540039062,0.3502059876918793
2023-03-03,100.41999816894531,88.7300033569336,232.6199951171875,15.003721237182617,70.0259780883789,18.282257080078125,389.681884765625,294.7518005371094,185.03907775878906,37.24474334716797,172.49000549316406,91.69049835205078,22362.6796875,1569.1676025390625,290.2828369140625,21.39935302734375,0.34273698925971985
2023-03-04,,,,,,,,,,,,,22353.349609375,1566.9239501953125,289.5038757324219,20.966838836669922,0.33649900555610657
2023-03-05,,,,,,,,,,,,,22435.513671875,1564.46875,288.69970703125,20.97858428955078,0.3371019959449768
2023-03-06,101.47000122070312,89.9000015258789,231.5,15.155508041381836,67.55585479736328,18.697601318359375,389.951904296875,295.0861511230469,182.33355712890625,37.11286544799805,171.6199951171875,90.97956085205078,22429.7578125,1567.398681640625,288.0549621582031,20.635011672973633,0.3308210074901581
2023-03-07,100.9000015258789,90.5,229.39999389648438,14.65343952178955,66.912841796875,18.75045394897461,383.9743957519531,291.4666442871094,180.2174530029297,36.49118423461914,168.6199951171875,91.53750610351562,22219.76953125,1561.93310546875,289.34368896484375,20.244731903076172,0.33048298954963684
